,Unnamed: 0,time,Day,Hour,Price,ERR,Date
18961,18961,2022-05-03 06:12:10.455516,Tuesday,06:12,7.0,,2022-05-03
18962,18962,2022-05-03 06:12:35.594909,Tuesday,06:12,7.0,,2022-05-03
18963,18963,2022-05-03 06:13:00.781168,Tuesday,06:13,7.0,,2022-05-03
18964,18964,2022-05-03 06:13:25.900409,Tuesday,06:13,7.0,,2022-05-03
18965,18965,2022-05-03 06:13:51.008545,Tuesday,06:13,7.0,,2022-05-03
18966,18966,2022-05-03 06:14:16.184847,Tuesday,06:14,7.0,,2022-05-03
18967,18967,2022-05-03 06:14:41.292970,Tuesday,06:14,7.0,,2022-05-03
18968,18968,2022-05-03 06:15:06.400363,Tuesday,06:15,7.0,,2022-05-03
18969,18969,2022-05-03 06:15:31.588797,Tuesday,06:15,7.0,,2022-05-03
18970,18970,2022-05-03 06:15:56.743779,Tuesday,06:15,7.0,,2022-05-03
18971,18971,2022-05-03 06:16:21.840352,Tuesday,06:16,7.0,,2022-05-03
18972,18972,2022-05-03 06:16:47.026580,Tuesday,06:16,7.0,,2022-05-03
18973,18973,2022-05-03 06:17:12.131066,Tuesday,06:17,7.0,,2022-05-03
18974,18974,2022-05-03 06:17:37.239172,Tuesday,06:17,7.0,,2022-05-03
18975,18975,2022-05-03 06:18:02.440997,Tuesday,06:18,7.0,,2022-05-03
18976,18976,2022-05-03 06:18:27.538444,Tuesday,06:18,7.0,,2022-05-03
18977,18977,2022-05-03 06:18:52.662175,Tuesday,06:18,7.0,,2022-05-03
18978,18978,2022-05-03 06:19:17.855553,Tuesday,06:19,7.0,,2022-05-03
18979,18979,2022-05-03 06:19:42.979265,Tuesday,06:19,7.0,,2022-05-03
18980,18980,2022-05-03 06:20:08.073683,Tuesday,06:20,7.0,,2022-05-03
18981,18981,2022-05-03 06:20:33.306757,Tuesday,06:20,7.0,,2022-05-03
18982,18982,2022-05-03 06:20:58.461703,Tuesday,06:20,7.0,,2022-05-03
18983,18983,2022-05-03 06:21:23.571064,Tuesday,06:21,7.0,,2022-05-03
18984,18984,2022-05-03 06:21:48.757263,Tuesday,06:21,7.0,,2022-05-03
18985,18985,2022-05-03 06:22:13.899134,Tuesday,06:22,7.0,,2022-05-03
18986,18986,2022-05-03 06:22:38.991588,Tuesday,06:22,7.0,,2022-05-03
18987,18987,2022-05-03 06:23:04.177786,Tuesday,06:23,7.0,,2022-05-03
18988,18988,2022-05-03 06:23:29.298980,Tuesday,06:23,7.0,,2022-05-03
18989,18989,2022-05-03 06:23:54.407058,Tuesday,06:23,7.0,,2022-05-03
18990,18990,2022-05-03 06:24:19.596777,Tuesday,06:24,7.0,,2022-05-03
18991,18991,2022-05-03 06:24:44.720457,Tuesday,06:24,7.0,,2022-05-03
18992,18992,2022-05-03 06:25:09.815235,Tuesday,06:25,7.0,,2022-05-03
18993,18993,2022-05-03 06:25:35.017035,Tuesday,06:25,7.0,,2022-05-03
18994,18994,2022-05-03 06:26:00.203195,Tuesday,06:26,7.0,,2022-05-03
18995,18995,2022-05-03 06:26:25.293193,Tuesday,06:26,7.0,,2022-05-03
18996,18996,2022-05-03 06:26:50.479389,Tuesday,06:26,7.0,,2022-05-03
18997,18997,2022-05-03 06:27:15.575696,Tuesday,06:27,7.0,,2022-05-03
18998,18998,2022-05-03 06:27:40.683743,Tuesday,06:27,7.0,,2022-05-03
18999,18999,2022-05-03 06:28:05.871788,Tuesday,06:28,7.0,,2022-05-03
19000,19000,2022-05-03 06:28:30.990062,Tuesday,06:28,7.0,,2022-05-03
19001,19001,2022-05-03 06:28:56.113732,Tuesday,06:28,7.0,,2022-05-03
19002,19002,2022-05-03 06:29:21.319633,Tuesday,06:29,7.0,,2022-05-03
19003,19003,2022-05-03 06:29:46.443281,Tuesday,06:29,7.0,,2022-05-03
19004,19004,2022-05-03 06:30:11.524392,Tuesday,06:30,7.0,,2022-05-03
19005,19005,2022-05-03 06:30:36.741781,Tuesday,06:30,7.0,,2022-05-03
19006,19006,2022-05-03 06:31:01.896671,Tuesday,06:31,7.0,,2022-05-03
19007,19007,2022-05-03 06:31:27.028666,Tuesday,06:31,7.0,,2022-05-03
19008,19008,2022-05-03 06:31:52.246057,Tuesday,06:31,7.0,,2022-05-03
19009,19009,2022-05-03 06:32:17.342333,Tuesday,06:32,7.0,,2022-05-03
19010,19010,2022-05-03 06:32:42.434728,Tuesday,06:32,7.0,,2022-05-03
19011,19011,2022-05-03 06:33:07.624782,Tuesday,06:33,7.0,,2022-05-03
19012,19012,2022-05-03 06:33:32.748422,Tuesday,06:33,7.0,,2022-05-03
19013,19013,2022-05-03 06:33:57.856445,Tuesday,06:33,7.0,,2022-05-03
19014,19014,2022-05-03 06:34:23.048154,Tuesday,06:34,7.0,,2022-05-03
19015,19015,2022-05-03 06:34:48.156148,Tuesday,06:34,7.0,,2022-05-03
19016,19016,2022-05-03 06:35:13.268017,Tuesday,06:35,7.0,,2022-05-03
19017,19017,2022-05-03 06:35:38.485376,Tuesday,06:35,7.0,,2022-05-03
19018,19018,2022-05-03 06:36:03.640243,Tuesday,06:36,7.0,,2022-05-03
19019,19019,2022-05-03 06:36:28.742070,Tuesday,06:36,7.0,,2022-05-03
19020,19020,2022-05-03 06:36:53.928182,Tuesday,06:36,7.0,,2022-05-03
19021,19021,2022-05-03 06:37:19.026048,Tuesday,06:37,7.0,,2022-05-03
19022,19022,2022-05-03 06:37:44.118418,Tuesday,06:37,7.0,,2022-05-03
19023,19023,2022-05-03 06:38:09.317384,Tuesday,06:38,7.0,,2022-05-03
19024,19024,2022-05-03 06:38:34.425401,Tuesday,06:38,7.0,,2022-05-03
19025,19025,2022-05-03 06:38:59.533393,Tuesday,06:38,7.0,,2022-05-03
19026,19026,2022-05-03 06:39:24.755387,Tuesday,06:39,7.0,,2022-05-03
19027,19027,2022-05-03 06:39:49.847726,Tuesday,06:39,7.0,,2022-05-03
19028,19028,2022-05-03 06:40:14.944749,Tuesday,06:40,7.0,,2022-05-03
19029,19029,2022-05-03 06:40:40.130833,Tuesday,06:40,7.0,,2022-05-03
19030,19030,2022-05-03 06:41:05.288462,Tuesday,06:41,7.0,,2022-05-03
19031,19031,2022-05-03 06:41:30.380802,Tuesday,06:41,7.0,,2022-05-03
19032,19032,2022-05-03 06:41:55.583116,Tuesday,06:41,7.0,,2022-05-03
19033,19033,2022-05-03 06:42:20.680045,Tuesday,06:42,7.0,,2022-05-03
19034,19034,2022-05-03 06:42:45.803633,Tuesday,06:42,7.0,,2022-05-03
19035,19035,2022-05-03 06:43:11.005561,Tuesday,06:43,7.0,,2022-05-03
19036,19036,2022-05-03 06:43:36.113525,Tuesday,06:43,9.0,,2022-05-03
19037,19037,2022-05-03 06:44:01.237114,Tuesday,06:44,9.0,,2022-05-03
19038,19038,2022-05-03 06:44:26.427180,Tuesday,06:44,9.0,,2022-05-03
19039,19039,2022-05-03 06:44:51.519497,Tuesday,06:44,9.0,,2022-05-03
19040,19040,2022-05-03 06:45:16.624335,Tuesday,06:45,7.0,,2022-05-03
19041,19041,2022-05-03 06:45:41.820268,Tuesday,06:45,7.0,,2022-05-03
19042,19042,2022-05-03 06:46:06.977772,Tuesday,06:46,7.0,,2022-05-03
19043,19043,2022-05-03 06:46:32.085711,Tuesday,06:46,7.0,,2022-05-03
19044,19044,2022-05-03 06:46:57.287393,Tuesday,06:46,7.0,,2022-05-03
19045,19045,2022-05-03 06:47:22.382444,Tuesday,06:47,7.0,,2022-05-03
19046,19046,2022-05-03 06:47:47.474732,Tuesday,06:47,7.0,,2022-05-03
19047,19047,2022-05-03 06:48:12.648412,Tuesday,06:48,7.0,,2022-05-03
19048,19048,2022-05-03 06:48:37.772005,Tuesday,06:48,7.0,,2022-05-03
19049,19049,2022-05-03 06:49:02.895569,Tuesday,06:49,7.0,,2022-05-03
19050,19050,2022-05-03 06:49:28.096272,Tuesday,06:49,7.0,,2022-05-03
19051,19051,2022-05-03 06:49:53.204189,Tuesday,06:49,7.0,,2022-05-03
19052,19052,2022-05-03 06:50:18.299794,Tuesday,06:50,7.0,,2022-05-03
19053,19053,2022-05-03 06:50:43.485832,Tuesday,06:50,7.0,,2022-05-03
19054,19054,2022-05-03 06:51:08.645446,Tuesday,06:51,7.0,,2022-05-03
19055,19055,2022-05-03 06:51:33.737738,Tuesday,06:51,7.0,,2022-05-03
19056,19056,2022-05-03 06:51:58.956044,Tuesday,06:51,7.0,,2022-05-03
19057,19057,2022-05-03 06:52:24.068498,Tuesday,06:52,7.0,,2022-05-03
19058,19058,2022-05-03 06:52:49.176415,Tuesday,06:52,7.0,,2022-05-03
19059,19059,2022-05-03 06:53:14.408823,Tuesday,06:53,7.0,,2022-05-03
19060,19060,2022-05-03 06:53:39.516740,Tuesday,06:53,7.0,,2022-05-03
19061,19061,2022-05-03 06:54:04.624656,Tuesday,06:54,7.0,,2022-05-03
19062,19062,2022-05-03 06:54:29.893808,Tuesday,06:54,9.0,,2022-05-03
19063,19063,2022-05-03 06:54:55.001695,Tuesday,06:54,9.0,,2022-05-03
19064,19064,2022-05-03 06:55:20.108381,Tuesday,06:55,11.0,,2022-05-03
19065,19065,2022-05-03 06:55:45.341264,Tuesday,06:55,11.0,,2022-05-03
19066,19066,2022-05-03 06:56:10.531233,Tuesday,06:56,11.0,,2022-05-03
19067,19067,2022-05-03 06:56:35.614719,Tuesday,06:56,7.0,,2022-05-03
19068,19068,2022-05-03 06:57:00.831981,Tuesday,06:57,7.0,,2022-05-03
19069,19069,2022-05-03 06:57:25.928541,Tuesday,06:57,7.0,,2022-05-03
19070,19070,2022-05-03 06:57:51.020813,Tuesday,06:57,7.0,,2022-05-03
19071,19071,2022-05-03 06:58:16.210043,Tuesday,06:58,7.0,,2022-05-03
19072,19072,2022-05-03 06:58:41.289650,Tuesday,06:58,7.0,,2022-05-03
19073,19073,2022-05-03 06:59:06.411840,Tuesday,06:59,7.0,,2022-05-03
19074,19074,2022-05-03 06:59:31.613469,Tuesday,06:59,7.0,,2022-05-03
19075,19075,2022-05-03 06:59:56.721339,Tuesday,06:59,7.0,,2022-05-03
19076,19076,2022-05-03 07:00:21.818847,Tuesday,07:00,11.0,,2022-05-03
19077,19077,2022-05-03 07:00:47.005875,Tuesday,07:00,11.0,,2022-05-03
19078,19078,2022-05-03 07:01:12.205330,Tuesday,07:01,11.0,,2022-05-03
19079,19079,2022-05-03 07:01:37.328826,Tuesday,07:01,7.0,,2022-05-03
19080,19080,2022-05-03 07:02:02.561656,Tuesday,07:02,7.0,,2022-05-03
19081,19081,2022-05-03 07:02:27.688019,Tuesday,07:02,7.0,,2022-05-03
19082,19082,2022-05-03 07:02:52.780269,Tuesday,07:02,7.0,,2022-05-03
19083,19083,2022-05-03 07:03:17.983723,Tuesday,07:03,7.0,,2022-05-03
19084,19084,2022-05-03 07:03:43.091592,Tuesday,07:03,7.0,,2022-05-03
19085,19085,2022-05-03 07:04:08.218671,Tuesday,07:04,7.0,,2022-05-03
19086,19086,2022-05-03 07:04:33.404653,Tuesday,07:04,7.0,,2022-05-03
19087,19087,2022-05-03 07:04:58.512503,Tuesday,07:04,7.0,,2022-05-03
19088,19088,2022-05-03 07:05:23.650797,Tuesday,07:05,7.0,,2022-05-03
19089,19089,2022-05-03 07:05:48.883638,Tuesday,07:05,7.0,,2022-05-03
19090,19090,2022-05-03 07:06:14.043214,Tuesday,07:06,7.0,,2022-05-03
19091,19091,2022-05-03 07:06:39.135439,Tuesday,07:06,7.0,,2022-05-03
19092,19092,2022-05-03 07:07:04.337032,Tuesday,07:07,7.0,,2022-05-03
19093,19093,2022-05-03 07:07:29.433049,Tuesday,07:07,8.0,,2022-05-03
19094,19094,2022-05-03 07:07:54.556523,Tuesday,07:07,8.0,,2022-05-03
19095,19095,2022-05-03 07:08:19.750083,Tuesday,07:08,7.0,,2022-05-03
19096,19096,2022-05-03 07:08:44.873550,Tuesday,07:08,7.0,,2022-05-03
19097,19097,2022-05-03 07:09:09.978690,Tuesday,07:09,7.0,,2022-05-03
19098,19098,2022-05-03 07:09:35.180275,Tuesday,07:09,7.0,,2022-05-03
19099,19099,2022-05-03 07:10:00.288099,Tuesday,07:10,7.0,,2022-05-03
19100,19100,2022-05-03 07:10:25.383700,Tuesday,07:10,7.0,,2022-05-03
19101,19101,2022-05-03 07:10:50.569645,Tuesday,07:10,7.0,,2022-05-03
19102,19102,2022-05-03 07:11:15.728646,Tuesday,07:11,7.0,,2022-05-03
19103,19103,2022-05-03 07:11:40.852096,Tuesday,07:11,7.0,,2022-05-03
19104,19104,2022-05-03 07:12:06.050946,Tuesday,07:12,7.0,,2022-05-03
19105,19105,2022-05-03 07:12:31.158778,Tuesday,07:12,11.0,,2022-05-03
19106,19106,2022-05-03 07:12:56.266601,Tuesday,07:12,11.0,,2022-05-03
19107,19107,2022-05-03 07:13:21.467447,Tuesday,07:13,7.0,,2022-05-03
19108,19108,2022-05-03 07:13:46.575273,Tuesday,07:13,7.0,,2022-05-03
19109,19109,2022-05-03 07:14:11.673419,Tuesday,07:14,7.0,,2022-05-03
19110,19110,2022-05-03 07:14:36.859357,Tuesday,07:14,7.0,,2022-05-03
19111,19111,2022-05-03 07:15:01.967162,Tuesday,07:15,7.0,,2022-05-03
19112,19112,2022-05-03 07:15:27.074309,Tuesday,07:15,7.0,,2022-05-03
19113,19113,2022-05-03 07:15:52.291484,Tuesday,07:15,7.0,,2022-05-03
19114,19114,2022-05-03 07:16:17.435444,Tuesday,07:16,7.0,,2022-05-03
19115,19115,2022-05-03 07:16:42.527625,Tuesday,07:16,7.0,,2022-05-03
19116,19116,2022-05-03 07:17:07.728311,Tuesday,07:17,7.0,,2022-05-03
19117,19117,2022-05-03 07:17:32.836113,Tuesday,07:17,7.0,,2022-05-03
19118,19118,2022-05-03 07:17:57.959543,Tuesday,07:17,7.0,,2022-05-03
19119,19119,2022-05-03 07:18:23.157645,Tuesday,07:18,7.0,,2022-05-03
19120,19120,2022-05-03 07:18:48.281104,Tuesday,07:18,7.0,,2022-05-03
19121,19121,2022-05-03 07:19:13.400853,Tuesday,07:19,7.0,,2022-05-03
19122,19122,2022-05-03 07:19:38.602388,Tuesday,07:19,10.0,,2022-05-03
19123,19123,2022-05-03 07:20:03.710175,Tuesday,07:20,10.0,,2022-05-03
19124,19124,2022-05-03 07:20:28.809659,Tuesday,07:20,7.0,,2022-05-03
19125,19125,2022-05-03 07:20:54.026818,Tuesday,07:20,7.0,,2022-05-03
19126,19126,2022-05-03 07:21:19.178085,Tuesday,07:21,7.0,,2022-05-03
19127,19127,2022-05-03 07:21:44.285868,Tuesday,07:21,7.0,,2022-05-03
19128,19128,2022-05-03 07:22:09.485024,Tuesday,07:22,7.0,,2022-05-03
19129,19129,2022-05-03 07:22:34.592819,Tuesday,07:22,7.0,,2022-05-03
19130,19130,2022-05-03 07:22:59.700605,Tuesday,07:22,7.0,,2022-05-03
19131,19131,2022-05-03 07:23:24.898531,Tuesday,07:23,11.0,,2022-05-03
19132,19132,2022-05-03 07:23:50.006317,Tuesday,07:23,11.0,,2022-05-03
19133,19133,2022-05-03 07:24:15.128597,Tuesday,07:24,10.0,,2022-05-03
19134,19134,2022-05-03 07:24:40.330115,Tuesday,07:24,10.0,,2022-05-03
19135,19135,2022-05-03 07:25:05.432731,Tuesday,07:25,10.0,,2022-05-03
19136,19136,2022-05-03 07:25:30.556123,Tuesday,07:25,8.0,,2022-05-03
19137,19137,2022-05-03 07:25:55.773259,Tuesday,07:25,8.0,,2022-05-03
19138,19138,2022-05-03 07:26:20.964103,Tuesday,07:26,8.0,,2022-05-03
19139,19139,2022-05-03 07:26:46.087494,Tuesday,07:26,8.0,,2022-05-03
19140,19140,2022-05-03 07:27:11.277656,Tuesday,07:27,8.0,,2022-05-03
19141,19141,2022-05-03 07:27:36.369802,Tuesday,07:27,8.0,,2022-05-03
19142,19142,2022-05-03 07:28:01.475980,Tuesday,07:28,8.0,,2022-05-03
19143,19143,2022-05-03 07:28:26.671617,Tuesday,07:28,8.0,,2022-05-03
19144,19144,2022-05-03 07:28:51.795010,Tuesday,07:28,8.0,,2022-05-03
19145,19145,2022-05-03 07:29:16.902530,Tuesday,07:29,8.0,,2022-05-03
19146,19146,2022-05-03 07:29:42.104031,Tuesday,07:29,8.0,,2022-05-03
19147,19147,2022-05-03 07:30:07.207340,Tuesday,07:30,8.0,,2022-05-03
19148,19148,2022-05-03 07:30:32.315091,Tuesday,07:30,8.0,,2022-05-03
19149,19149,2022-05-03 07:30:57.547835,Tuesday,07:30,8.0,,2022-05-03
19150,19150,2022-05-03 07:31:22.690647,Tuesday,07:31,10.0,,2022-05-03
19151,19151,2022-05-03 07:31:47.798399,Tuesday,07:31,10.0,,2022-05-03
19152,19152,2022-05-03 07:32:13.015874,Tuesday,07:32,10.0,,2022-05-03
19153,19153,2022-05-03 07:32:38.139248,Tuesday,07:32,10.0,,2022-05-03
19154,19154,2022-05-03 07:33:03.246999,Tuesday,07:33,10.0,,2022-05-03
19155,19155,2022-05-03 07:33:28.476198,Tuesday,07:33,10.0,,2022-05-03
19156,19156,2022-05-03 07:33:53.599572,Tuesday,07:33,10.0,,2022-05-03
19157,19157,2022-05-03 07:34:18.704092,Tuesday,07:34,10.0,,2022-05-03
19158,19158,2022-05-03 07:34:43.936822,Tuesday,07:34,10.0,,2022-05-03
19159,19159,2022-05-03 07:35:09.042141,Tuesday,07:35,10.0,,2022-05-03
19160,19160,2022-05-03 07:35:34.149879,Tuesday,07:35,7.0,,2022-05-03
19161,19161,2022-05-03 07:35:59.335729,Tuesday,07:35,7.0,,2022-05-03
19162,19162,2022-05-03 07:36:24.490037,Tuesday,07:36,7.0,,2022-05-03
19163,19163,2022-05-03 07:36:49.597770,Tuesday,07:36,7.0,,2022-05-03
19164,19164,2022-05-03 07:37:14.809779,Tuesday,07:37,7.0,,2022-05-03
19165,19165,2022-05-03 07:37:39.917521,Tuesday,07:37,7.0,,2022-05-03
19166,19166,2022-05-03 07:38:05.025255,Tuesday,07:38,7.0,,2022-05-03
19167,19167,2022-05-03 07:38:30.221310,Tuesday,07:38,11.0,,2022-05-03
19168,19168,2022-05-03 07:38:55.344695,Tuesday,07:38,11.0,,2022-05-03
19169,19169,2022-05-03 07:39:20.443715,Tuesday,07:39,8.0,,2022-05-03
19170,19170,2022-05-03 07:39:45.645181,Tuesday,07:39,8.0,,2022-05-03
19171,19171,2022-05-03 07:40:10.752472,Tuesday,07:40,8.0,,2022-05-03
19172,19172,2022-05-03 07:40:35.860212,Tuesday,07:40,8.0,,2022-05-03
19173,19173,2022-05-03 07:41:01.108545,Tuesday,07:41,8.0,,2022-05-03
19174,19174,2022-05-03 07:41:26.257197,Tuesday,07:41,8.0,,2022-05-03
19175,19175,2022-05-03 07:41:51.364909,Tuesday,07:41,8.0,,2022-05-03
19176,19176,2022-05-03 07:42:16.577637,Tuesday,07:42,10.0,,2022-05-03
19177,19177,2022-05-03 07:42:41.685355,Tuesday,07:42,10.0,,2022-05-03
19178,19178,2022-05-03 07:43:06.782129,Tuesday,07:43,10.0,,2022-05-03
19179,19179,2022-05-03 07:43:31.999211,Tuesday,07:43,10.0,,2022-05-03
19180,19180,2022-05-03 07:43:57.106927,Tuesday,07:43,10.0,,2022-05-03
19181,19181,2022-05-03 07:44:22.210558,Tuesday,07:44,10.0,,2022-05-03
19182,19182,2022-05-03 07:44:47.412005,Tuesday,07:44,10.0,,2022-05-03
19183,19183,2022-05-03 07:45:12.510302,Tuesday,07:45,10.0,,2022-05-03
19184,19184,2022-05-03 07:45:37.633627,Tuesday,07:45,10.0,,2022-05-03
19185,19185,2022-05-03 07:46:02.835071,Tuesday,07:46,10.0,,2022-05-03
19186,19186,2022-05-03 07:46:28.003835,Tuesday,07:46,12.0,,2022-05-03
19187,19187,2022-05-03 07:46:53.112119,Tuesday,07:46,12.0,,2022-05-03
19188,19188,2022-05-03 07:47:18.285566,Tuesday,07:47,12.0,,2022-05-03
19189,19189,2022-05-03 07:47:43.394546,Tuesday,07:47,12.0,,2022-05-03
19190,19190,2022-05-03 07:48:08.500726,Tuesday,07:48,12.0,,2022-05-03
19191,19191,2022-05-03 07:48:33.702169,Tuesday,07:48,15.0,,2022-05-03
19192,19192,2022-05-03 07:48:58.809873,Tuesday,07:48,15.0,,2022-05-03
19193,19193,2022-05-03 07:49:23.908547,Tuesday,07:49,19.0,,2022-05-03
19194,19194,2022-05-03 07:49:49.156846,Tuesday,07:49,19.0,,2022-05-03
19195,19195,2022-05-03 07:50:14.275961,Tuesday,07:50,23.0,,2022-05-03
19196,19196,2022-05-03 07:50:39.399269,Tuesday,07:50,23.0,,2022-05-03
19197,19197,2022-05-03 07:51:04.616319,Tuesday,07:51,23.0,,2022-05-03
19198,19198,2022-05-03 07:51:29.800249,Tuesday,07:51,27.0,,2022-05-03
19199,19199,2022-05-03 07:51:54.923557,Tuesday,07:51,27.0,,2022-05-03
19200,19200,2022-05-03 07:52:20.134762,Tuesday,07:52,30.0,,2022-05-03
19201,19201,2022-05-03 07:52:45.226825,Tuesday,07:52,30.0,,2022-05-03
19202,19202,2022-05-03 07:53:10.314806,Tuesday,07:53,30.0,,2022-05-03
19203,19203,2022-05-03 07:53:35.531857,Tuesday,07:53,34.0,,2022-05-03
19204,19204,2022-05-03 07:54:00.655163,Tuesday,07:54,34.0,,2022-05-03
19205,19205,2022-05-03 07:54:25.742415,Tuesday,07:54,34.0,,2022-05-03
19206,19206,2022-05-03 07:54:50.943827,Tuesday,07:54,34.0,,2022-05-03
19207,19207,2022-05-03 07:55:16.047239,Tuesday,07:55,37.0,,2022-05-03
19208,19208,2022-05-03 07:55:41.139309,Tuesday,07:55,37.0,,2022-05-03
19209,19209,2022-05-03 07:56:06.397826,Tuesday,07:56,37.0,,2022-05-03
19210,19210,2022-05-03 07:56:31.646112,Tuesday,07:56,41.0,,2022-05-03
19211,19211,2022-05-03 07:56:56.769404,Tuesday,07:56,41.0,,2022-05-03
19212,19212,2022-05-03 07:57:21.966203,Tuesday,07:57,41.0,,2022-05-03
19213,19213,2022-05-03 07:57:47.073971,Tuesday,07:57,41.0,,2022-05-03
19214,19214,2022-05-03 07:58:12.171962,Tuesday,07:58,41.0,,2022-05-03
19215,19215,2022-05-03 07:58:37.357745,Tuesday,07:58,45.0,,2022-05-03
19216,19216,2022-05-03 07:59:02.465416,Tuesday,07:59,45.0,,2022-05-03
19217,19217,2022-05-03 07:59:27.569482,Tuesday,07:59,49.0,,2022-05-03
19218,19218,2022-05-03 07:59:52.770885,Tuesday,07:59,49.0,,2022-05-03
19219,19219,2022-05-03 08:00:17.870636,Tuesday,08:00,49.0,,2022-05-03
19220,19220,2022-05-03 08:00:42.993914,Tuesday,08:00,49.0,,2022-05-03
19221,19221,2022-05-03 08:01:08.189878,Tuesday,08:01,49.0,,2022-05-03
19222,19222,2022-05-03 08:01:33.360030,Tuesday,08:01,51.0,,2022-05-03
19223,19223,2022-05-03 08:01:58.467686,Tuesday,08:01,51.0,,2022-05-03
19224,19224,2022-05-03 08:02:23.665298,Tuesday,08:02,51.0,,2022-05-03
19225,19225,2022-05-03 08:02:48.772951,Tuesday,08:02,51.0,,2022-05-03
19226,19226,2022-05-03 08:03:13.887391,Tuesday,08:03,53.0,,2022-05-03
19227,19227,2022-05-03 08:03:39.151285,Tuesday,08:03,53.0,,2022-05-03
19228,19228,2022-05-03 08:04:04.258942,Tuesday,08:04,53.0,,2022-05-03
19229,19229,2022-05-03 08:04:29.362371,Tuesday,08:04,56.0,,2022-05-03
19230,19230,2022-05-03 08:04:54.548129,Tuesday,08:04,56.0,,2022-05-03
19231,19231,2022-05-03 08:05:19.647430,Tuesday,08:05,54.0,,2022-05-03
19232,19232,2022-05-03 08:05:44.755072,Tuesday,08:05,54.0,,2022-05-03
19233,19233,2022-05-03 08:06:09.967067,Tuesday,08:06,54.0,,2022-05-03
19234,19234,2022-05-03 08:06:35.074708,Tuesday,08:06,54.0,,2022-05-03
19235,19235,2022-05-03 08:07:00.182325,Tuesday,08:07,54.0,,2022-05-03
19236,19236,2022-05-03 08:07:25.411843,Tuesday,08:07,51.0,,2022-05-03
19237,19237,2022-05-03 08:07:50.519478,Tuesday,08:07,51.0,,2022-05-03
19238,19238,2022-05-03 08:08:15.623098,Tuesday,08:08,51.0,,2022-05-03
19239,19239,2022-05-03 08:08:40.886972,Tuesday,08:08,51.0,,2022-05-03
19240,19240,2022-05-03 08:09:05.985131,Tuesday,08:09,51.0,,2022-05-03
19241,19241,2022-05-03 08:09:31.108389,Tuesday,08:09,55.0,,2022-05-03
19242,19242,2022-05-03 08:09:56.325384,Tuesday,08:09,55.0,,2022-05-03
19243,19243,2022-05-03 08:10:21.444161,Tuesday,08:10,55.0,,2022-05-03
19244,19244,2022-05-03 08:10:46.536157,Tuesday,08:10,55.0,,2022-05-03
19245,19245,2022-05-03 08:11:11.779857,Tuesday,08:11,55.0,,2022-05-03
19246,19246,2022-05-03 08:11:36.903107,Tuesday,08:11,59.0,,2022-05-03
19247,19247,2022-05-03 08:12:02.041983,Tuesday,08:12,59.0,,2022-05-03
